video_id,model_nss_count,model_nss_mean,model_nss_median,model_nss_std,model_auc_judd_mean,model_auc_judd_median,model_kl_mean,model_kl_median,model_kl_std,model_cc_mean,model_cc_median,model_sim_mean,model_sim_median,baseline_nss_mean,baseline_auc_judd_mean,baseline_kl_mean
0690,4,2.833986540748333,2.812915074456469,0.7390793690392522,0.9254962811184877,0.9187776136938982,1.7102291111037342,1.755446805484763,0.17931363689830412,0.43791852883425625,0.3894597153067365,0.3169062057773012,0.3129387974281788,0.0,0.6026516469382981,2.9112735296825623
0691,4,2.672921067229405,2.5996042383861275,0.15953866270297556,0.9621447570637052,0.9591862685873884,1.4029822467563076,1.4284826215711446,0.28362736276767364,0.5029899903100719,0.48958315328277646,0.3060170292385689,0.2955949735914266,0.0,0.4620836472659806,2.968350823717784
0692,4,1.513364576837827,0.6183344364634507,2.0161062590476773,0.8222120577177643,0.8048026692773074,2.1559636887642344,2.1496842331490806,0.511654088115809,0.22345116711776553,0.13969177947266415,0.210175145167866,0.21882832361123689,0.0,0.4855948982819147,2.740561971121858
0693,4,1.3052902514619846,1.2870458791160286,1.1977095073537976,0.8765852371150353,0.9107088460312112,2.060233709427041,2.0813363478213676,0.3810024501659361,0.27002915356602275,0.26085734799704796,0.25343645890657623,0.23673139858793957,0.0,0.5207080033074286,2.8345063057535445
0694,4,1.4143656949522188,1.0122651510286194,1.602964721027306,0.8776771091200505,0.8689849534232149,1.9705264074481397,1.8896882720561146,0.5982485805257188,0.25099152825955195,0.26681815720736535,0.23051427133626828,0.2313326958537795,0.0,0.45096953173289844,2.700009567573691
0695,4,1.2968482161748738,1.3745883727260337,0.6563164059465231,0.8387314969696221,0.8795952409534535,2.0954733724975987,2.212925016094749,0.5531442001330087,0.26417850024661577,0.2183675868886962,0.24016727133331617,0.2168816059611002,0.0,0.5073514717156717,2.710636069118961
0696,4,1.5737254371169538,1.5680763936454238,0.461418696964838,0.8926070084272942,0.8989576497583467,1.9689941041456085,2.050298089994434,0.19606562180218412,0.30772160822329864,0.3142482618978139,0.21253859777112555,0.20945331806435608,0.0,0.49385536044367667,2.994146141883954
0697,4,2.2483590760021253,2.2540985079889113,0.2227759087837259,0.945548145528315,0.9485802018024201,1.5665018765716603,1.5649034857416135,0.3423883018573175,0.453786443290383,0.43736433012385084,0.28530242602075667,0.28883344095224117,0.0,0.5550637960552884,2.975252372123466
0698,4,1.587064643507961,1.6740270939715436,0.5282471256775232,0.8780853980071323,0.9081794713469249,1.8333506492121718,1.7503220272255262,0.3749719779691409,0.3295115803626745,0.32745628561847573,0.25849176004579766,0.25299894145317037,0.0,0.6264919046973284,2.687070348853269
0699,4,2.4125953442190142,2.5424122719525233,1.2458341480214525,0.9005066332516855,0.9389773749358797,1.8439353565384389,1.704749903101596,0.531264317366992,0.4171449381394953,0.4331751155792788,0.25746035700713077,0.27400556121509606,0.0,0.5818845977653164,3.0341515467160374
0700,4,2.0005800552571054,1.9850469235469097,0.1768357563334357,0.9108578273819564,0.9170815151098396,1.973859739953237,2.0641559168023917,0.26858917950381817,0.33412211877445686,0.32171820240974286,0.22451897360659992,0.2154179316670798,0.0,0.4907721017478152,2.9736541910729155
